"ticker","year","quarter","start_price","end_price","quarterly_return_pct"
"MSFT","2021","4","289.10","336.06","16.24"
"MSFT","2021","4","289.10","323.01","11.73"
"MSFT","2021","4","289.10","339.12","17.30"
"MSFT","2021","4","289.10","289.10","0.00"
"MSFT","2021","4","289.10","336.63","16.44"
"MSFT","2021","4","289.10","334.97","15.87"
"MSFT","2021","4","289.10","341.95","18.28"
"MSFT","2021","4","289.10","328.34","13.57"
"MSFT","2022","1","334.75","278.91","-16.68"
"MSFT","2022","1","334.75","314.98","-5.91"
"MSFT","2022","1","334.75","313.46","-6.36"
"MSFT","2022","1","334.75","287.72","-14.05"
"MSFT","2022","1","334.75","304.80","-8.95"
"MSFT","2022","1","334.75","298.79","-10.74"
"MSFT","2022","1","334.75","314.04","-6.19"
"MSFT","2022","1","334.75","334.75","0.00"
"MSFT","2022","1","334.75","294.39","-12.06"
"MSFT","2022","1","334.75","295.92","-11.60"
"MSFT","2022","1","334.75","315.41","-5.78"
"MSFT","2022","1","334.75","289.86","-13.41"
"MSFT","2022","1","334.75","311.21","-7.03"
"MSFT","2022","1","334.75","297.31","-11.18"
"MSFT","2022","1","334.75","305.94","-8.61"
"MSFT","2022","1","334.75","308.31","-7.90"
"MSFT","2022","1","334.75","300.47","-10.24"
"MSFT","2022","1","334.75","296.03","-11.57"
"MSFT","2022","1","334.75","299.16","-10.63"
"MSFT","2022","1","334.75","313.88","-6.23"
"MSFT","2022","1","334.75","313.86","-6.24"
"MSFT","2022","1","334.75","290.73","-13.15"
"MSFT","2022","1","334.75","314.27","-6.12"
"MSFT","2022","1","334.75","304.10","-9.16"
"MSFT","2022","1","334.75","295.22","-11.81"
"MSFT","2022","1","334.75","287.93","-13.99"
"MSFT","2022","1","334.75","300.19","-10.32"
"MSFT","2022","1","334.75","276.44","-17.42"
"MSFT","2022","1","334.75","304.06","-9.17"
"MSFT","2022","1","334.75","299.84","-10.43"
"MSFT","2022","1","334.75","295.00","-11.87"
"MSFT","2022","1","334.75","301.25","-10.01"
"MSFT","2022","1","334.75","310.20","-7.33"
"MSFT","2022","1","334.75","304.56","-9.02"
"MSFT","2022","1","334.75","288.50","-13.82"
"MSFT","2022","1","334.75","302.65","-9.59"
"MSFT","2022","1","334.75","316.38","-5.49"
"MSFT","2022","1","334.75","310.70","-7.18"
"MSFT","2022","1","334.75","303.33","-9.39"
"MSFT","2022","1","334.75","329.01","-1.71"
"MSFT","2022","1","334.75","308.26","-7.91"
"MSFT","2022","1","334.75","285.59","-14.69"
"MSFT","2022","1","334.75","302.38","-9.67"
"MSFT","2022","1","334.75","288.49","-13.82"
"MSFT","2022","1","334.75","318.27","-4.92"
"MSFT","2022","1","334.75","295.04","-11.86"
"MSFT","2022","1","334.75","280.27","-16.27"
"MSFT","2022","1","334.75","300.95","-10.10"
"MSFT","2022","1","334.75","296.37","-11.47"
"MSFT","2022","1","334.75","303.68","-9.28"
"MSFT","2022","1","334.75","300.43","-10.25"
"MSFT","2022","1","334.75","299.49","-10.53"
"MSFT","2022","1","334.75","296.71","-11.36"
"MSFT","2022","1","334.75","301.60","-9.90"
"MSFT","2022","1","334.75","299.50","-10.53"
"MSFT","2022","1","334.75","294.95","-11.89"
"MSFT","2022","1","334.75","308.76","-7.76"
"MSFT","2022","1","334.75","310.98","-7.10"
"MSFT","2022","1","334.75","287.15","-14.22"
"MSFT","2022","1","334.75","275.85","-17.60"
"MSFT","2022","1","334.75","294.59","-12.00"
"MSFT","2022","1","334.75","280.07","-16.33"
"MSFT","2022","2","309.42","301.37","-2.60"
"MSFT","2022","2","309.42","247.65","-19.96"
"MSFT","2022","2","309.42","261.50","-15.49"
"MSFT","2022","2","309.42","244.49","-20.98"
"MSFT","2022","2","309.42","253.14","-18.19"
"MSFT","2022","2","309.42","287.62","-7.05"
"MSFT","2022","2","309.42","273.24","-11.69"
"MSFT","2022","2","309.42","289.98","-6.28"
"MSFT","2022","2","309.42","299.50","-3.21"
"MSFT","2022","2","309.42","314.97","1.79"
"MSFT","2022","2","309.42","252.56","-18.38"
"MSFT","2022","2","309.42","258.86","-16.34"
"MSFT","2022","2","309.42","264.89","-14.39"
"MSFT","2022","2","309.42","280.81","-9.25"
"MSFT","2022","2","309.42","264.58","-14.49"
"MSFT","2022","2","309.42","274.03","-11.44"
"MSFT","2022","2","309.42","259.62","-16.09"
"MSFT","2022","2","309.42","271.87","-12.14"
"MSFT","2022","2","309.42","282.06","-8.84"
"MSFT","2022","2","309.42","285.26","-7.81"
"MSFT","2022","2","309.42","281.78","-8.93"
"MSFT","2022","2","309.42","252.99","-18.24"
"MSFT","2022","2","309.42","284.47","-8.06"
"MSFT","2022","2","309.42","285.30","-7.80"
"MSFT","2022","2","309.42","280.52","-9.34"
"MSFT","2022","2","309.42","279.83","-9.56"
"MSFT","2022","2","309.42","256.83","-17.00"
"MSFT","2022","2","309.42","266.82","-13.77"
"MSFT","2022","2","309.42","255.35","-17.47"
"MSFT","2022","2","309.42","296.97","-4.02"
"MSFT","2022","2","309.42","260.26","-15.89"
"MSFT","2022","2","309.42","270.41","-12.61"
"MSFT","2022","2","309.42","242.26","-21.71"
"MSFT","2022","2","309.42","253.13","-18.19"
"MSFT","2022","2","309.42","264.79","-14.42"
"MSFT","2022","2","309.42","267.70","-13.48"
"MSFT","2022","2","309.42","283.22","-8.47"
"MSFT","2022","2","309.42","251.76","-18.63"
"MSFT","2022","2","309.42","262.52","-15.16"
"MSFT","2022","2","309.42","253.74","-17.99"
"MSFT","2022","2","309.42","269.50","-12.90"
"MSFT","2022","2","309.42","260.55","-15.79"
"MSFT","2022","2","309.42","272.42","-11.96"
"MSFT","2022","2","309.42","261.12","-15.61"
"MSFT","2022","2","309.42","277.35","-10.36"
"MSFT","2022","2","309.42","274.58","-11.26"
"MSFT","2022","2","309.42","268.75","-13.14"
"MSFT","2022","2","309.42","272.50","-11.93"
"MSFT","2022","2","309.42","310.88","0.47"
"MSFT","2022","2","309.42","309.42","0.00"
"MSFT","2022","2","309.42","256.48","-17.11"
"MSFT","2022","2","309.42","289.63","-6.40"
"MSFT","2022","2","309.42","286.36","-7.45"
"MSFT","2022","2","309.42","274.73","-11.21"
"MSFT","2022","2","309.42","270.22","-12.67"
"MSFT","2022","2","309.42","254.08","-17.89"
"MSFT","2022","2","309.42","244.97","-20.83"
"MSFT","2022","2","309.42","280.72","-9.28"
"MSFT","2022","2","309.42","270.02","-12.73"
"MSFT","2022","2","309.42","277.52","-10.31"
"MSFT","2022","2","309.42","265.90","-14.07"
"MSFT","2022","2","309.42","260.65","-15.76"
"MSFT","2022","3","259.58","244.74","-5.72"
"MSFT","2022","3","259.58","275.79","6.24"
"MSFT","2022","3","259.58","277.75","7.00"
"MSFT","2022","3","259.58","258.09","-0.57"
"MSFT","2022","3","259.58","267.66","3.11"
"MSFT","2022","3","259.58","232.90","-10.28"
"MSFT","2022","3","259.58","245.38","-5.47"
"MSFT","2022","3","259.58","282.47","8.82"
"MSFT","2022","3","259.58","268.40","3.40"
"MSFT","2022","3","259.58","276.41","6.48"
"MSFT","2022","3","259.58","259.53","-0.02"
"MSFT","2022","3","259.58","262.27","1.04"
"MSFT","2022","3","259.58","262.85","1.26"
"MSFT","2022","3","259.58","292.71","12.76"
"MSFT","2022","3","259.58","253.67","-2.28"
"MSFT","2022","3","259.58","258.83","-0.29"
"MSFT","2022","3","259.58","260.36","0.30"
"MSFT","2022","3","259.58","256.72","-1.10"
"MSFT","2022","3","259.58","237.50","-8.51"
"MSFT","2022","3","259.58","276.44","6.50"
"MSFT","2022","3","259.58","251.99","-2.92"
"MSFT","2022","3","259.58","289.16","11.40"
"MSFT","2022","3","259.58","280.32","7.99"
"MSFT","2022","3","259.58","282.91","8.99"
"MSFT","2022","3","259.58","251.90","-2.96"
"MSFT","2022","3","259.58","264.51","1.90"
"MSFT","2022","3","259.58","261.47","0.73"
"MSFT","2022","3","259.58","236.41","-8.93"
"MSFT","2022","3","259.58","293.47","13.06"
"MSFT","2022","3","259.58","256.06","-1.36"
"MSFT","2022","3","259.58","241.07","-7.13"
"MSFT","2022","3","259.58","260.40","0.32"
"MSFT","2022","3","259.58","266.21","2.55"
"MSFT","2022","3","259.58","286.15","10.24"
"MSFT","2022","3","259.58","259.58","0.00"
"MSFT","2022","3","259.58","282.30","8.75"
"MSFT","2022","3","259.58","237.92","-8.34"
"MSFT","2022","3","259.58","237.45","-8.53"
"MSFT","2022","3","259.58","290.17","11.78"
"MSFT","2022","3","259.58","252.22","-2.84"
"MSFT","2022","3","259.58","253.25","-2.44"
"MSFT","2022","3","259.58","254.08","-2.12"
"MSFT","2022","3","259.58","252.72","-2.64"
"MSFT","2022","3","259.58","242.45","-6.60"
"MSFT","2022","3","259.58","264.46","1.88"
"MSFT","2022","3","259.58","266.65","2.72"
"MSFT","2022","3","259.58","238.95","-7.95"
"MSFT","2022","3","259.58","278.01","7.10"
"MSFT","2022","3","259.58","265.23","2.18"
"MSFT","2022","3","259.58","268.74","3.53"
"MSFT","2022","3","259.58","291.91","12.45"
"MSFT","2022","3","259.58","264.84","2.03"
"MSFT","2022","3","259.58","291.32","12.23"
"MSFT","2022","3","259.58","268.09","3.28"
"MSFT","2022","3","259.58","240.98","-7.17"
"MSFT","2022","3","259.58","280.74","8.15"
"MSFT","2022","3","259.58","278.85","7.42"
"MSFT","2022","3","259.58","274.82","5.87"
"MSFT","2022","3","259.58","262.97","1.31"
"MSFT","2022","3","259.58","287.02","10.57"
"MSFT","2022","3","259.58","244.52","-5.80"
"MSFT","2022","3","259.58","258.52","-0.41"
"MSFT","2022","3","259.58","283.65","9.27"
"MSFT","2022","3","259.58","254.25","-2.05"
"MSFT","2022","4","240.74","250.20","3.93"
"MSFT","2022","4","240.74","214.25","-11.00"
"MSFT","2022","4","240.74","238.50","-0.93"
"MSFT","2022","4","240.74","249.20","3.51"
"MSFT","2022","4","240.74","255.14","5.98"
"MSFT","2022","4","240.74","225.75","-6.23"
"MSFT","2022","4","240.74","241.73","0.41"
"MSFT","2022","4","240.74","242.05","0.54"
"MSFT","2022","4","240.74","252.51","4.89"
"MSFT","2022","4","240.74","225.41","-6.37"
"MSFT","2022","4","240.74","245.03","1.78"
"MSFT","2022","4","240.74","248.88","3.38"
"MSFT","2022","4","240.74","242.12","0.57"
"MSFT","2022","4","240.74","238.19","-1.06"
"MSFT","2022","4","240.74","236.48","-1.77"
"MSFT","2022","4","240.74","241.76","0.42"
"MSFT","2022","4","240.74","249.01","3.44"
"MSFT","2022","4","240.74","228.17","-5.22"
"MSFT","2022","4","240.74","247.25","2.70"
"MSFT","2022","4","240.74","228.87","-4.93"
"MSFT","2022","4","240.74","256.92","6.72"
"MSFT","2022","4","240.74","254.69","5.79"
"MSFT","2022","4","240.74","229.25","-4.77"
"MSFT","2022","4","240.74","238.73","-0.83"
"MSFT","2022","4","240.74","240.45","-0.12"
"MSFT","2022","4","240.74","247.49","2.80"
"MSFT","2022","4","240.74","250.66","4.12"
"MSFT","2022","4","240.74","221.39","-8.04"
"MSFT","2022","4","240.74","255.02","5.93"
"MSFT","2022","4","240.74","232.13","-3.58"
"MSFT","2022","4","240.74","241.01","0.11"
"MSFT","2022","4","240.74","244.37","1.51"
"MSFT","2022","4","240.74","234.24","-2.70"
"MSFT","2022","4","240.74","235.87","-2.02"
"MSFT","2022","4","240.74","231.32","-3.91"
"MSFT","2022","4","240.74","241.55","0.34"
"MSFT","2022","4","240.74","241.68","0.39"
"MSFT","2022","4","240.74","247.40","2.77"
"MSFT","2022","4","240.74","241.22","0.20"
"MSFT","2022","4","240.74","245.12","1.82"
"MSFT","2022","4","240.74","241.97","0.51"
"MSFT","2022","4","240.74","247.58","2.84"
"MSFT","2022","4","240.74","236.96","-1.57"
"MSFT","2022","4","240.74","226.75","-5.81"
"MSFT","2022","4","240.74","257.22","6.85"
"MSFT","2022","4","240.74","227.87","-5.35"
"MSFT","2022","4","240.74","237.53","-1.33"
"MSFT","2022","4","240.74","240.33","-0.17"
"MSFT","2022","4","240.74","247.11","2.65"
"MSFT","2022","4","240.74","242.98","0.93"
"MSFT","2022","4","240.74","246.79","2.51"
"MSFT","2022","4","240.74","244.69","1.64"
"MSFT","2022","4","240.74","220.10","-8.57"
"MSFT","2022","4","240.74","224.51","-6.74"
"MSFT","2022","4","240.74","244.43","1.53"
"MSFT","2022","4","240.74","234.53","-2.58"
"MSFT","2022","4","240.74","241.80","0.44"
"MSFT","2022","4","240.74","245.42","1.94"
"MSFT","2022","4","240.74","240.74","0.00"
"MSFT","2022","4","240.74","236.15","-1.91"
"MSFT","2022","4","240.74","228.56","-5.06"
"MSFT","2022","4","240.74","239.82","-0.38"
"MSFT","2023","1","239.58","250.16","4.42"
"MSFT","2023","1","239.58","235.77","-1.59"
"MSFT","2023","1","239.58","258.06","7.71"
"MSFT","2023","1","239.58","240.61","0.43"
"MSFT","2023","1","239.58","229.10","-4.37"
"MSFT","2023","1","239.58","263.62","10.03"
"MSFT","2023","1","239.58","253.92","5.99"
"MSFT","2023","1","239.58","269.32","12.41"
"MSFT","2023","1","239.58","239.23","-0.15"
"MSFT","2023","1","239.58","258.35","7.83"
"MSFT","2023","1","239.58","254.15","6.08"
"MSFT","2023","1","239.58","272.17","13.60"
"MSFT","2023","1","239.58","272.23","13.63"
"MSFT","2023","1","239.58","265.44","10.79"
"MSFT","2023","1","239.58","240.22","0.27"
"MSFT","2023","1","239.58","238.51","-0.45"
"MSFT","2023","1","239.58","239.58","0.00"
"MSFT","2023","1","239.58","255.29","6.56"
"MSFT","2023","1","239.58","227.12","-5.20"
"MSFT","2023","1","239.58","263.10","9.82"
"MSFT","2023","1","239.58","248.00","3.51"
"MSFT","2023","1","239.58","256.87","7.22"
"MSFT","2023","1","239.58","249.42","4.11"
"MSFT","2023","1","239.58","242.04","1.03"
"MSFT","2023","1","239.58","276.20","15.29"
"MSFT","2023","1","239.58","247.81","3.44"
"MSFT","2023","1","239.58","284.05","18.56"
"MSFT","2023","1","239.58","235.81","-1.57"
"MSFT","2023","1","239.58","224.93","-6.11"
"MSFT","2023","1","239.58","222.31","-7.21"
"MSFT","2023","1","239.58","280.51","17.08"
"MSFT","2023","1","239.58","275.23","14.88"
"MSFT","2023","1","239.58","277.66","15.89"
"MSFT","2023","1","239.58","240.35","0.32"
"MSFT","2023","1","239.58","228.85","-4.48"
"MSFT","2023","1","239.58","279.43","16.63"
"MSFT","2023","1","239.58","280.57","17.11"
"MSFT","2023","1","239.58","276.38","15.36"
"MSFT","2023","1","239.58","254.77","6.34"
"MSFT","2023","1","239.58","271.32","13.25"
"MSFT","2023","1","239.58","252.32","5.32"
"MSFT","2023","1","239.58","242.71","1.31"
"MSFT","2023","1","239.58","248.59","3.76"
"MSFT","2023","1","239.58","264.60","10.44"
"MSFT","2023","1","239.58","253.70","5.89"
"MSFT","2023","1","239.58","273.78","14.27"
"MSFT","2023","1","239.58","262.15","9.42"
"MSFT","2023","1","239.58","231.93","-3.19"
"MSFT","2023","1","239.58","272.29","13.65"
"MSFT","2023","1","239.58","252.67","5.46"
"MSFT","2023","1","239.58","251.11","4.81"
"MSFT","2023","1","239.58","256.77","7.18"
"MSFT","2023","1","239.58","260.79","8.85"
"MSFT","2023","1","239.58","252.75","5.50"
"MSFT","2023","1","239.58","246.27","2.79"
"MSFT","2023","1","239.58","267.56","11.68"
"MSFT","2023","1","239.58","251.51","4.98"
"MSFT","2023","1","239.58","248.16","3.58"
"MSFT","2023","1","239.58","266.73","11.33"
"MSFT","2023","1","239.58","288.30","20.34"
"MSFT","2023","1","239.58","242.58","1.25"
"MSFT","2023","1","239.58","249.22","4.02"
"MSFT","2023","2","287.23","286.11","-0.39"
"MSFT","2023","2","287.23","304.83","6.13"
"MSFT","2023","2","287.23","332.58","15.79"
"MSFT","2023","2","287.23","287.18","-0.02"
"MSFT","2023","2","287.23","275.42","-4.11"
"MSFT","2023","2","287.23","312.31","8.73"
"MSFT","2023","2","287.23","325.92","13.47"
"MSFT","2023","2","287.23","335.05","16.65"
"MSFT","2023","2","287.23","313.85","9.27"
"MSFT","2023","2","287.23","338.05","17.69"
"MSFT","2023","2","287.23","282.83","-1.53"
"MSFT","2023","2","287.23","307.00","6.88"
"MSFT","2023","2","287.23","315.26","9.76"
"MSFT","2023","2","287.23","287.23","0.00"
"MSFT","2023","2","287.23","288.37","0.40"
"MSFT","2023","2","287.23","286.14","-0.38"
"MSFT","2023","2","287.23","308.97","7.57"
"MSFT","2023","2","287.23","325.26","13.24"
"MSFT","2023","2","287.23","332.89","15.90"
"MSFT","2023","2","287.23","310.65","8.15"
"MSFT","2023","2","287.23","308.65","7.46"
"MSFT","2023","2","287.23","323.38","12.59"
"MSFT","2023","2","287.23","310.11","7.97"
"MSFT","2023","2","287.23","288.45","0.42"
"MSFT","2023","2","287.23","305.41","6.33"
"MSFT","2023","2","287.23","284.34","-1.01"
"MSFT","2023","2","287.23","339.71","18.27"
"MSFT","2023","2","287.23","334.57","16.48"
"MSFT","2023","2","287.23","334.29","16.38"
"MSFT","2023","2","287.23","289.39","0.75"
"MSFT","2023","2","287.23","335.85","16.93"
"MSFT","2023","2","287.23","289.84","0.91"
"MSFT","2023","2","287.23","304.40","5.98"
"MSFT","2023","2","287.23","285.76","-0.51"
"MSFT","2023","2","287.23","335.40","16.77"
"MSFT","2023","2","287.23","340.54","18.56"
"MSFT","2023","2","287.23","335.94","16.96"
"MSFT","2023","2","287.23","314.00","9.32"
"MSFT","2023","2","287.23","331.85","15.53"
"MSFT","2023","2","287.23","326.79","13.77"
"MSFT","2023","2","287.23","318.52","10.89"
"MSFT","2023","2","287.23","342.33","19.18"
"MSFT","2023","2","287.23","348.10","21.19"
"MSFT","2023","2","287.23","291.60","1.52"
"MSFT","2023","2","287.23","328.60","14.40"
"MSFT","2023","2","287.23","281.77","-1.90"
"MSFT","2023","2","287.23","321.18","11.82"
"MSFT","2023","2","287.23","283.49","-1.30"
"MSFT","2023","2","287.23","307.26","6.97"
"MSFT","2023","2","287.23","288.80","0.55"
"MSFT","2023","2","287.23","295.37","2.83"
"MSFT","2023","2","287.23","337.34","17.45"
"MSFT","2023","2","287.23","328.39","14.33"
"MSFT","2023","2","287.23","333.56","16.13"
"MSFT","2023","2","287.23","333.68","16.17"
"MSFT","2023","2","287.23","305.56","6.38"
"MSFT","2023","2","287.23","311.74","8.53"
"MSFT","2023","2","287.23","331.21","15.31"
"MSFT","2023","2","287.23","318.34","10.83"
"MSFT","2023","2","287.23","335.02","16.64"
"MSFT","2023","2","287.23","309.46","7.74"
"MSFT","2023","3","337.99","321.01","-5.02"
"MSFT","2023","3","337.99","315.75","-6.58"
"MSFT","2023","3","337.99","322.46","-4.59"
"MSFT","2023","3","337.99","322.98","-4.44"
"MSFT","2023","3","337.99","317.54","-6.05"
"MSFT","2023","3","337.99","333.55","-1.31"
"MSFT","2023","3","337.99","330.72","-2.15"
"MSFT","2023","3","337.99","336.34","-0.49"
"MSFT","2023","3","337.99","324.04","-4.13"
"MSFT","2023","3","337.99","328.66","-2.76"
"MSFT","2023","3","337.99","332.47","-1.63"
"MSFT","2023","3","337.99","336.06","-0.57"
"MSFT","2023","3","337.99","327.78","-3.02"
"MSFT","2023","3","337.99","338.15","0.05"
"MSFT","2023","3","337.99","328.41","-2.83"
"MSFT","2023","3","337.99","345.24","2.15"
"MSFT","2023","3","337.99","343.77","1.71"
"MSFT","2023","3","337.99","323.70","-4.23"
"MSFT","2023","3","337.99","326.66","-3.35"
"MSFT","2023","3","337.99","330.22","-2.30"
"MSFT","2023","3","337.99","322.93","-4.46"
"MSFT","2023","3","337.99","326.05","-3.53"
"MSFT","2023","3","337.99","320.40","-5.20"
"MSFT","2023","3","337.99","331.83","-1.82"
"MSFT","2023","3","337.99","341.27","0.97"
"MSFT","2023","3","337.99","316.48","-6.36"
"MSFT","2023","3","337.99","321.86","-4.77"
"MSFT","2023","3","337.99","345.73","2.29"
"MSFT","2023","3","337.99","337.99","0.00"
"MSFT","2023","3","337.99","346.87","2.63"
"MSFT","2023","3","337.99","328.65","-2.76"
"MSFT","2023","3","337.99","322.23","-4.66"
"MSFT","2023","3","337.99","334.27","-1.10"
"MSFT","2023","3","337.99","329.06","-2.64"
"MSFT","2023","3","337.99","316.88","-6.25"
"MSFT","2023","3","337.99","327.50","-3.10"
"MSFT","2023","3","337.99","327.00","-3.25"
"MSFT","2023","3","337.99","312.14","-7.65"
"MSFT","2023","3","337.99","342.66","1.38"
"MSFT","2023","3","337.99","337.22","-0.23"
"MSFT","2023","3","337.99","338.37","0.11"
"MSFT","2023","3","337.99","327.76","-3.03"
"MSFT","2023","3","337.99","345.11","2.11"
"MSFT","2023","3","337.99","321.88","-4.77"
"MSFT","2023","3","337.99","319.97","-5.33"
"MSFT","2023","3","337.99","338.70","0.21"
"MSFT","2023","3","337.99","337.20","-0.23"
"MSFT","2023","3","337.99","359.49","6.36"
"MSFT","2023","3","337.99","350.98","3.84"
"MSFT","2023","3","337.99","337.94","-0.01"
"MSFT","2023","3","337.99","317.01","-6.21"
"MSFT","2023","3","337.99","331.77","-1.84"
"MSFT","2023","3","337.99","320.77","-5.09"
"MSFT","2023","3","337.99","332.88","-1.51"
"MSFT","2023","3","337.99","330.11","-2.33"
"MSFT","2023","3","337.99","312.79","-7.46"
"MSFT","2023","3","337.99","337.77","-0.07"
"MSFT","2023","3","337.99","313.64","-7.20"
"MSFT","2023","3","337.99","329.91","-2.39"
"MSFT","2023","3","337.99","328.79","-2.72"
"MSFT","2023","3","337.99","319.53","-5.46"
"MSFT","2023","3","337.99","335.92","-0.61"
"MSFT","2023","3","337.99","355.08","5.06"
"MSFT","2023","4","321.80","331.16","2.91"
"MSFT","2023","4","321.80","374.38","16.34"
"MSFT","2023","4","321.80","374.37","16.34"
"MSFT","2023","4","321.80","363.20","12.87"
"MSFT","2023","4","321.80","338.11","5.07"
"MSFT","2023","4","321.80","360.53","12.04"
"MSFT","2023","4","321.80","374.07","16.24"
"MSFT","2023","4","321.80","370.95","15.27"
"MSFT","2023","4","321.80","369.67","14.88"
"MSFT","2023","4","321.80","373.26","15.99"
"MSFT","2023","4","321.80","372.65","15.80"
"MSFT","2023","4","321.80","372.52","15.76"
"MSFT","2023","4","321.80","370.27","15.06"
"MSFT","2023","4","321.80","331.32","2.96"
"MSFT","2023","4","321.80","337.31","4.82"
"MSFT","2023","4","321.80","360.69","12.09"
"MSFT","2023","4","321.80","329.32","2.34"
"MSFT","2023","4","321.80","382.70","18.92"
"MSFT","2023","4","321.80","376.17","16.90"
"MSFT","2023","4","321.80","366.68","13.95"
"MSFT","2023","4","321.80","378.85","17.73"
"MSFT","2023","4","321.80","327.73","1.84"
"MSFT","2023","4","321.80","330.11","2.58"
"MSFT","2023","4","321.80","340.67","5.86"
"MSFT","2023","4","321.80","313.39","-2.61"
"MSFT","2023","4","321.80","318.96","-0.88"
"MSFT","2023","4","321.80","319.36","-0.76"
"MSFT","2023","4","321.80","378.61","17.65"
"MSFT","2023","4","321.80","327.26","1.70"
"MSFT","2023","4","321.80","374.58","16.40"
"MSFT","2023","4","321.80","348.32","8.24"
"MSFT","2023","4","321.80","377.44","17.29"
"MSFT","2023","4","321.80","326.67","1.51"
"MSFT","2023","4","321.80","377.85","17.42"
"MSFT","2023","4","321.80","328.39","2.05"
"MSFT","2023","4","321.80","373.07","15.93"
"MSFT","2023","4","321.80","368.80","14.61"
"MSFT","2023","4","321.80","327.89","1.89"
"MSFT","2023","4","321.80","371.30","15.38"
"MSFT","2023","4","321.80","378.91","17.75"
"MSFT","2023","4","321.80","374.66","16.43"
"MSFT","2023","4","321.80","374.23","16.29"
"MSFT","2023","4","321.80","329.82","2.49"
"MSFT","2023","4","321.80","332.64","3.37"
"MSFT","2023","4","321.80","369.85","14.93"
"MSFT","2023","4","321.80","377.43","17.29"
"MSFT","2023","4","321.80","346.07","7.54"
"MSFT","2023","4","321.80","352.80","9.63"
"MSFT","2023","4","321.80","370.73","15.21"
"MSFT","2023","4","321.80","376.04","16.86"
"MSFT","2023","4","321.80","374.51","16.38"
"MSFT","2023","4","321.80","370.62","15.17"
"MSFT","2023","4","321.80","330.53","2.71"
"MSFT","2023","4","321.80","356.53","10.79"
"MSFT","2023","4","321.80","375.28","16.62"
"MSFT","2023","4","321.80","321.80","0.00"
"MSFT","2023","4","321.80","369.14","14.71"
"MSFT","2023","4","321.80","373.54","16.08"
"MSFT","2023","4","321.80","332.42","3.30"
"MSFT","2023","4","321.80","329.81","2.49"
"MSFT","2023","4","321.80","332.06","3.19"
"MSFT","2023","4","321.80","365.93","13.71"
"MSFT","2024","1","370.87","403.93","8.91"
"MSFT","2024","1","370.87","396.51","6.91"
"MSFT","2024","1","370.87","415.10","11.93"
"MSFT","2024","1","370.87","393.87","6.20"
"MSFT","2024","1","370.87","413.64","11.53"
"MSFT","2024","1","370.87","367.75","-0.84"
"MSFT","2024","1","370.87","420.72","13.44"
"MSFT","2024","1","370.87","389.47","5.02"
"MSFT","2024","1","370.87","416.42","12.28"
"MSFT","2024","1","370.87","415.50","12.03"
"MSFT","2024","1","370.87","409.14","10.32"
"MSFT","2024","1","370.87","402.65","8.57"
"MSFT","2024","1","370.87","407.54","9.89"
"MSFT","2024","1","370.87","411.65","11.00"
"MSFT","2024","1","370.87","405.65","9.38"
"MSFT","2024","1","370.87","398.90","7.56"
"MSFT","2024","1","370.87","421.65","13.69"
"MSFT","2024","1","370.87","429.37","15.77"
"MSFT","2024","1","370.87","422.86","14.02"
"MSFT","2024","1","370.87","406.22","9.53"
"MSFT","2024","1","370.87","415.28","11.97"
"MSFT","2024","1","370.87","405.49","9.33"
"MSFT","2024","1","370.87","414.05","11.64"
"MSFT","2024","1","370.87","404.06","8.95"
"MSFT","2024","1","370.87","404.87","9.17"
"MSFT","2024","1","370.87","409.72","10.48"
"MSFT","2024","1","370.87","402.79","8.61"
"MSFT","2024","1","370.87","382.77","3.21"
"MSFT","2024","1","370.87","404.52","9.07"
"MSFT","2024","1","370.87","428.74","15.60"
"MSFT","2024","1","370.87","403.78","8.87"
"MSFT","2024","1","370.87","374.69","1.03"
"MSFT","2024","1","370.87","407.48","9.87"
"MSFT","2024","1","370.87","370.87","0.00"
"MSFT","2024","1","370.87","390.27","5.23"
"MSFT","2024","1","370.87","417.32","12.52"
"MSFT","2024","1","370.87","411.22","10.88"
"MSFT","2024","1","370.87","367.94","-0.79"
"MSFT","2024","1","370.87","407.72","9.94"
"MSFT","2024","1","370.87","421.41","13.63"
"MSFT","2024","1","370.87","425.23","14.66"
"MSFT","2024","1","370.87","414.11","11.66"
"MSFT","2024","1","370.87","415.26","11.97"
"MSFT","2024","1","370.87","425.22","14.65"
"MSFT","2024","1","370.87","402.09","8.42"
"MSFT","2024","1","370.87","402.56","8.54"
"MSFT","2024","1","370.87","384.63","3.71"
"MSFT","2024","1","370.87","406.56","9.62"
"MSFT","2024","1","370.87","397.58","7.20"
"MSFT","2024","1","370.87","409.49","10.41"
"MSFT","2024","1","370.87","370.60","-0.07"
"MSFT","2024","1","370.87","408.59","10.17"
"MSFT","2024","1","370.87","402.18","8.44"
"MSFT","2024","1","370.87","388.47","4.75"
"MSFT","2024","1","370.87","375.79","1.33"
"MSFT","2024","1","370.87","406.32","9.56"
"MSFT","2024","1","370.87","398.67","7.50"
"MSFT","2024","1","370.87","410.34","10.64"
"MSFT","2024","1","370.87","414.92","11.88"
"MSFT","2024","1","370.87","420.55","13.40"
"MSFT","2024","1","370.87","421.43","13.63"
"MSFT","2024","2","424.57","430.52","1.40"
"MSFT","2024","2","424.57","389.33","-8.30"
"MSFT","2024","2","424.57","413.64","-2.57"
"MSFT","2024","2","424.57","412.32","-2.89"
